state,LGA,market,latitude,longitude,pricetype,category,commodity,quantity,unit,year,month,price (NGN)
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,100.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Millet,2.6,KG,2023,August,1426.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Rice (local),2.7,KG,2023,August,2252.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Sorghum,2.7,KG,2023,August,1391.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Yam,2.5,KG,2023,August,1819.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,oil and fats,Oil (palm),1.0,L,2023,August,1428.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Bananas,1.3,KG,2023,August,589.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,181.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,126.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,August,150.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Sorghum,2.7,KG,2023,August,1054.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Yam,2.5,KG,2023,August,1000.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,oil and fats,Oil (palm),1.0,L,2023,August,1200.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,pulses and nuts,Beans (white),2.5,KG,2023,August,1092.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,146.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,110.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,August,967.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Rice (local),2.7,KG,2023,August,2225.0
Borno,Konduga,Bama,11.52,13.69,Retail,pulses and nuts,Beans (red),2.5,KG,2023,August,1200.0
Borno,Konduga,Bama,11.52,13.69,Retail,pulses and nuts,Beans (white),2.5,KG,2023,August,1235.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Bananas,1.3,KG,2023,August,500.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,115.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,50.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,August,175.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,August,1000.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,cereals and tubers,Millet,2.6,KG,2023,August,810.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,oil and fats,Oil (palm),1.0,L,2023,August,1270.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,pulses and nuts,Beans (white),2.5,KG,2023,August,1390.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,116.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,124.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Millet,2.6,KG,2023,August,1285.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Yam,2.5,KG,2023,August,3698.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,pulses and nuts,Beans (white),2.5,KG,2023,August,1235.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Onions,0.5,KG,2023,August,235.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,50.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,August,615.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Millet,1.4,KG,2023,August,461.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Millet,2.6,KG,2023,August,1200.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,2.7,KG,2023,August,1300.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Yam,2.5,KG,2023,August,1500.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Yam,3.1,KG,2023,August,1137.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),750.0,ML,2023,August,772.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (red),1.2,KG,2023,August,795.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (red),2.5,KG,2023,August,1426.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (white),1.2,KG,2023,August,748.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2023,August,151.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Onions,0.5,KG,2023,August,261.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,122.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,August,150.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,cereals and tubers,Millet,2.6,KG,2023,August,1148.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,cereals and tubers,Rice (local),2.7,KG,2023,August,1910.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,cereals and tubers,Sorghum,2.7,KG,2023,August,1135.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,oil and fats,Oil (palm),1.0,L,2023,August,1200.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,pulses and nuts,Beans (red),2.5,KG,2023,August,1300.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,pulses and nuts,Beans (white),2.5,KG,2023,August,1230.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,200.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,August,230.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Millet,1.4,KG,2023,August,223.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Rice (local),1.4,KG,2023,August,1095.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Sorghum,1.3,KG,2023,August,349.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Yam,3.1,KG,2023,August,1101.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,oil and fats,Oil (palm),750.0,ML,2023,August,831.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,pulses and nuts,Beans (white),1.2,KG,2023,August,582.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,102.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Spinach,300.0,G,2023,August,37.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,August,56.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,August,266.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Rice (local),1.4,KG,2023,August,813.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Yam,3.1,KG,2023,August,1096.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (red),1.2,KG,2023,August,675.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Bananas,1.3,KG,2023,August,518.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Onions,400.0,G,2023,August,195.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Oranges,400.0,G,2023,August,193.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,August,191.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,August,361.0
Borno,Damboa,Damboa,11.16,12.76,Retail,cereals and tubers,Millet,2.6,KG,2023,September,1525.0
Borno,Damboa,Damboa,11.16,12.76,Retail,cereals and tubers,Rice (local),2.7,KG,2023,September,2270.0
Borno,Damboa,Damboa,11.16,12.76,Retail,oil and fats,Oil (palm),1.0,L,2023,September,1233.0
Borno,Damboa,Damboa,11.16,12.76,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1035.0
Borno,Damboa,Damboa,11.16,12.76,Retail,pulses and nuts,Beans (white),2.5,KG,2023,September,1135.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Bananas,1.3,KG,2023,September,215.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Oranges,400.0,G,2023,September,200.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,100.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,200.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Millet,2.6,KG,2023,September,1255.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Sorghum,2.7,KG,2023,September,1365.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Yam,2.5,KG,2023,September,1765.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,oil and fats,Oil (palm),1.0,L,2023,September,1230.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1370.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,pulses and nuts,Beans (white),2.5,KG,2023,September,1425.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Onions,0.5,KG,2023,September,200.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Oranges,400.0,G,2023,September,165.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,122.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,200.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,332.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Millet,2.6,KG,2023,September,1165.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Yam,2.5,KG,2023,September,1000.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,oil and fats,Oil (palm),1.0,L,2023,September,1200.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1000.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Bananas,1.3,KG,2023,September,500.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,100.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,170.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,940.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Millet,2.6,KG,2023,September,1374.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Rice (local),2.7,KG,2023,September,2461.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Sorghum,2.7,KG,2023,September,1387.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Yam,2.5,KG,2023,September,1483.0
Borno,Konduga,Bama,11.52,13.69,Retail,oil and fats,Oil (palm),1.0,L,2023,September,1426.0
Borno,Konduga,Bama,11.52,13.69,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1385.0
Borno,Konduga,Bama,11.52,13.69,Retail,pulses and nuts,Beans (white),2.5,KG,2023,September,1290.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,50.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,143.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,cereals and tubers,Yam,2.5,KG,2023,September,2025.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1565.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,pulses and nuts,Beans (white),2.5,KG,2023,September,1518.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Bananas,1.3,KG,2023,September,370.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,118.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Millet,2.6,KG,2023,September,1339.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Sorghum,2.7,KG,2023,September,1039.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Yam,2.5,KG,2023,September,3358.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,oil and fats,Oil (palm),1.0,L,2023,September,1518.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1548.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,pulses and nuts,Beans (white),2.5,KG,2023,September,1430.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,478.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Millet,1.4,KG,2023,September,423.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Millet,2.6,KG,2023,September,900.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Rice (local),1.4,KG,2023,September,1109.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Rice (local),2.7,KG,2023,September,2104.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,1.3,KG,2023,September,202.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,2.7,KG,2023,September,1000.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Yam,2.5,KG,2023,September,1833.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Yam,3.1,KG,2023,September,931.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),750.0,ML,2023,September,796.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (red),1.2,KG,2023,September,704.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2023,September,151.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Onions,0.5,KG,2023,September,213.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Oranges,400.0,G,2023,September,156.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,64.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,450.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,cereals and tubers,Rice (local),2.7,KG,2023,September,2012.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,cereals and tubers,Sorghum,2.7,KG,2023,September,1012.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,pulses and nuts,Beans (red),2.5,KG,2023,September,1065.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,pulses and nuts,Beans (white),2.5,KG,2023,September,1035.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Onions,0.5,KG,2023,September,300.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Oranges,400.0,G,2023,September,200.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,50.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,150.0
Yobe,Machina,Machina Central,12.92,9.9,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,435.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Rice (local),1.4,KG,2023,September,1084.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Sorghum,1.3,KG,2023,September,315.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Yam,3.1,KG,2023,September,848.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,pulses and nuts,Beans (white),1.2,KG,2023,September,528.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Bananas,1.3,KG,2023,September,223.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Onions,400.0,G,2023,September,72.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Oranges,400.0,G,2023,September,102.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,37.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,57.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,191.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Rice (local),2.7,KG,2023,September,2200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Sorghum,2.7,KG,2023,September,950.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Yam,2.5,KG,2023,September,1500.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,oil and fats,Oil (palm),750.0,ML,2023,September,524.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,oil and fats,Oil (palm),1.0,L,2023,September,1133.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (red),1.2,KG,2023,September,671.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (white),1.2,KG,2023,September,425.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Bananas,1.3,KG,2023,September,300.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Onions,0.5,KG,2023,September,350.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Oranges,400.0,G,2023,September,193.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Spinach,300.0,G,2023,September,200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,September,189.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,September,275.0
Borno,Damboa,Damboa,11.16,12.76,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,1933.0
Borno,Damboa,Damboa,11.16,12.76,Retail,pulses and nuts,Beans (red),2.5,KG,2023,October,1408.0
Borno,Damboa,Damboa,11.16,12.76,Retail,pulses and nuts,Beans (white),2.5,KG,2023,October,1583.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Oranges,400.0,G,2023,October,181.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,100.0
Borno,Damboa,Damboa,11.16,12.76,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,October,696.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Millet,2.6,KG,2023,October,1248.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,2248.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,cereals and tubers,Yam,2.5,KG,2023,October,1798.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,oil and fats,Oil (palm),1.0,L,2023,October,1350.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,pulses and nuts,Beans (red),2.5,KG,2023,October,1531.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,pulses and nuts,Beans (white),2.5,KG,2023,October,1700.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Oranges,400.0,G,2023,October,167.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,107.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,October,200.0
Borno,Guzamala,Monguno,12.67,13.62,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,October,270.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Millet,2.6,KG,2023,October,887.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,1870.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Sorghum,2.7,KG,2023,October,1083.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,cereals and tubers,Yam,2.5,KG,2023,October,843.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Bananas,1.3,KG,2023,October,333.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Onions,0.5,KG,2023,October,200.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Oranges,400.0,G,2023,October,200.0
Borno,Gwoza,Gwoza Central,11.09,13.7,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,100.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Millet,2.6,KG,2023,October,1145.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,2320.0
Borno,Konduga,Bama,11.52,13.69,Retail,cereals and tubers,Yam,2.5,KG,2023,October,1563.0
Borno,Konduga,Bama,11.52,13.69,Retail,oil and fats,Oil (palm),1.0,L,2023,October,1389.0
Borno,Konduga,Bama,11.52,13.69,Retail,pulses and nuts,Beans (white),2.5,KG,2023,October,1258.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Onions,0.5,KG,2023,October,100.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,50.0
Borno,Konduga,Bama,11.52,13.69,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,October,160.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,cereals and tubers,Millet,2.6,KG,2023,October,1010.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,2492.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,cereals and tubers,Sorghum,2.7,KG,2023,October,875.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,cereals and tubers,Yam,2.5,KG,2023,October,1777.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,pulses and nuts,Beans (white),2.5,KG,2023,October,1700.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Onions,0.5,KG,2023,October,215.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,107.0
Borno,Mafa,Dikwa Central,12.04,13.91,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,October,100.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,2029.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Sorghum,2.7,KG,2023,October,1135.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,cereals and tubers,Yam,2.5,KG,2023,October,3131.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,oil and fats,Oil (palm),1.0,L,2023,October,1484.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,pulses and nuts,Beans (white),2.5,KG,2023,October,1525.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Onions,0.5,KG,2023,October,296.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,50.0
Borno,Maiduguri,Gamboru,11.85,13.17,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,October,485.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,cereals and tubers,Rice (local),2.7,KG,2023,October,1700.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,cereals and tubers,Sorghum,2.7,KG,2023,October,1600.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,oil and fats,Oil (palm),1.0,L,2023,October,1100.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,vegetables and fruits,Bananas,1.3,KG,2023,October,100.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,vegetables and fruits,Onions,0.5,KG,2023,October,200.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,50.0
Borno,Shani,Shani Main Market,10.22,12.05,Retail,vegetables and fruits,Watermelons,2.1,KG,2023,October,500.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,2.7,KG,2023,October,1000.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Yam,2.5,KG,2023,October,3000.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),750.0,ML,2023,October,800.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),1.0,L,2023,October,1500.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (red),2.5,KG,2023,October,1600.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (white),1.2,KG,2023,October,664.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2023,October,151.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Oranges,400.0,G,2023,October,134.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Spinach,300.0,G,2023,October,53.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Tomatoes,0.5,KG,2023,October,64.0
